Date,VTI,VXUS,BND,BNDX,VUG,VTV,QQQ,XLE,RM-Rf,SMB,HML,RMW,CMA,ETH,ETH_V,BTC,BTC_V
2/14/2020,0.163190132,-0.054154427,0.10559876,-0.017402646,0.475938556,-0.14875412,0.285947635,-0.529929332,0.15,-0.56,-0.66,-0.23,-0.31,5.838256494,23558253463,0.952301515,43338264162
2/18/2020,-0.233223563,-0.615836965,0.152344123,0.138951097,0.049949471,-0.51404596,0.038341457,-0.827878518,-0.19,-0.01,-0.64,-0.42,-0.67,-0.80292598,26511477187,-1.663470282,47271023953
2/19/2020,0.506610923,0.4712628,-0.011696339,0.069400567,0.706866797,0.307088463,0.953992338,1.321343675,0.6,0.18,0.02,0.18,-0.24,-8.193708884,22679414413,-5.144998404,46992019710
2/20/2020,-0.302494712,-0.817072924,0.245661048,0.173261055,-0.621960544,-0.099502065,-0.932692148,-0.109450242,-0.35,0.63,0.66,0.16,-0.05,-0.700975207,23229828870,-0.258926569,44925260237
2/21/2020,-1.030633167,-0.530106443,0.245057824,0.173003569,-1.676076407,-0.432283193,-1.93962647,-1.193431428,-1.12,-0.07,0.03,-0.23,0.39,2.923005099,20867593292,0.808153198,40930547513
2/24/2020,-3.345714687,-3.772631346,0.314198971,0.155418235,-3.686019685,-3.10528353,-3.932665878,-4.727679156,-3.39,0.15,0,-0.35,0.22,-0.144752347,22400845640,-0.375108479,45080496648
2/25/2020,-3.103034515,-1.379861745,0.081294531,0.08624505,-2.857867873,-3.195946488,-2.756844014,-4.515610203,-3.09,-0.35,-0.67,-0.63,-0.05,-6.785323785,21878882134,-3.248723758,42515259129
2/26/2020,-0.55402703,0.192784331,-0.058054582,-0.155284148,-0.021675192,-0.864421623,0.514066503,-3.065144346,-0.52,-0.74,-1.19,-0.47,-0.18,-9.357372577,26235617201,-5.740768791,50420050762
2/27/2020,-4.48017109,-2.891948786,0.116067057,-0.103655131,-4.921300292,-4.316283054,-5.137112783,-5.496117472,-4.22,0.71,0.05,-0.41,0,0.474377626,25645522790,-0.409296635,45470195695
2/28/2020,-0.675742893,-0.37739845,0.659165678,0.241697972,0.045531722,-1.421135793,0.077785596,-0.088340911,-0.78,0.09,-0.79,0.26,-0.5,0.003135957,22563530559,-1.283621783,44605450443
3/2/2020,4.057732732,1.08856785,-0.065862183,-0.079401682,4.642427169,4.1860251,5.031615144,3.962848031,4.31,-1.91,-0.43,-0.53,0.41,1.665915553,20305587789,2.248566275,42857674409
3/3/2020,-2.612486017,-0.909599431,0.599157973,0.258719502,-2.904836023,-2.820979451,-3.259272246,-3.105027576,-2.79,0.67,-0.62,-0.46,0.33,-2.676857304,19853178572,-0.92747648,42386715821
3/4/2020,3.918775215,2.54963487,-0.02296396,0.206497538,3.996269717,4.318667277,4.087550566,2.337771283,4.03,-1.23,-1.17,0.07,0.28,0.017080269,16567075208,-0.370974366,34746706368
3/5/2020,-3.389489549,-2.430529195,0.378453036,0,-3.399613029,-3.360206012,-3.085338197,-3.7271453,-3.38,-0.15,-1.37,-0.88,0.06,2.093667417,18201291785,3.628484195,39698054597
3/6/2020,-1.874872112,-1.499293619,0.684445742,0.394637303,-1.90833851,-1.690446446,-1.701618958,-5.782494809,-1.78,-0.21,-1.47,0.69,0.35,6.03283895,19374772256,0.481100435,40826885651
3/9/2020,-8.369065981,-8.224381726,-0.216230712,-0.171397839,-7.670496498,-8.303768841,-7.199498851,-22.49096851,-7.79,-1.33,-4.81,0.1,0.47,-18.70208225,23645428606,-14.08976526,46936995808
3/10/2020,4.841184072,3.79752975,-1.353560651,-0.826725084,5.441490954,4.267473078,5.301977696,4.634586981,4.74,-2.39,0.79,0.52,0.06,-0.605377488,18344930072,-0.175768507,42213940994
3/11/2020,-5.195619382,-5.096099972,-1.912137104,0.396988082,-4.868003964,-5.192845155,-4.453188707,-5.433292954,-5.05,-1.05,-0.83,0.04,0.1,-2.9821111,16984790291,0.021498854,38682762605
3/12/2020,-10.22975992,-11.36654122,-5.591950599,-2.317778655,-9.548674793,-10.58082431,-9.61711621,-13.32344809,-9.63,-1.08,-1.17,-0.33,-0.15,-55.07317441,22134741655,-46.47301754,53980357243
3/13/2020,8.711165331,6.160218066,4.133457767,-0.03527663,8.49680388,8.746107194,8.130866862,8.828301967,8.96,-2.06,3.09,1.2,0.37,17.02719872,27864623061,11.26862221,74156772075
3/16/2020,-12.08222109,-11.80161103,1.045620824,-0.850159089,-13.48494662,-11.74149286,-12.7592313,-14.62600645,-12,-0.83,-0.74,0.49,1.38,-18.58921802,15984904590,-10.39348952,45368026430
3/17/2020,4.892457995,5.043927508,-2.090230866,0.053347444,5.635285293,6.504143347,7.310320914,0.680882616,5.87,0.44,-0.71,-0.54,-0.21,2.972293155,12087490572,4.124552585,38622642935
3/18/2020,-5.935566823,-7.033147398,-2.443604998,-2.320030487,-4.467247272,-5.961355569,-3.088815801,-15.49843341,-5.56,-4.57,-4.66,0.12,0.06,0.786350119,11617854009,0.244820438,37878801016
3/19/2020,0.735474011,1.118844457,-0.061858987,0.072751103,1.065145345,-1.124216154,0.598427974,6.576270623,1.31,5.74,0.76,-1.39,-1.7,17.34523537,16396753275,16.71043242,51000731797
3/20/2020,-4.16584189,-0.344985014,1.681320123,0.562052005,-4.029166718,-4.852228103,-3.996404133,0.971452278,-4.15,0.22,-0.9,-0.97,-1.13,-2.864099039,18960388062,0.122444997,54442976103
3/23/2020,-2.888809496,-2.057595199,2.19074513,0.234754621,-1.501079408,-4.196789104,0.072182866,-7.059241632,-2.55,1.71,-3.4,0.31,-1.05,1.62488086,14149877968,3.44917287,46491916000
3/24/2020,9.066106344,8.048214568,0.107094679,-0.018029327,8.565928554,9.334217413,7.458566317,14.87416807,9.34,-0.28,2.43,0.48,0.16,2.813643489,14609068673,4.844470865,48221910672
3/25/2020,1.369820285,3.551537702,1.335002159,0.862230871,0.870532615,1.822626662,-0.743268421,4.60878161,1.18,-0.18,1.87,-0.08,0.24,-1.866199677,13433092920,-0.801155999,44590107888
3/26/2020,5.893764764,3.850287889,0.45665194,0.677368936,5.239051738,6.200468459,5.132070926,5.930921033,6.02,-0.52,1.17,-0.61,-0.03,1.577600552,11367261176,0.528121145,35319797642
3/27/2020,-3.240096705,-3.511618123,0.53594042,0.266122138,-3.24371823,-2.676377591,-3.499811482,-7.019215842,-3.48,-1.11,-0.75,-1.12,0.78,-3.249365652,11396286629,-3.741337672,34585598367
3/30/2020,2.988075877,1.842360442,0.104520087,0.265417604,3.287762651,3.018325678,3.572745019,1.018446301,3.16,-0.78,-2.12,-0.25,-0.13,-0.774544706,11841123306,-0.61950055,37101651525
3/31/2020,-1.440200258,-0.522923319,-0.93294521,-0.584870938,-1.413143312,-1.945895252,-0.857656662,1.525679338,-1.44,1.52,-0.43,0.41,-0.05,0.517097506,11065246317,0.136810735,32786468812
4/1/2020,-4.725534931,-3.887768666,0.515351597,-0.158450988,-4.603708056,-4.395678432,-4.341851699,-5.082245474,-4.51,-2,-1.46,0.23,0.24,1.516204256,12456564435,2.577780318,40346426266
4/2/2020,2.060593408,2.27811381,0.466211799,0.249145837,1.788250467,2.559918577,2.009181995,8.764475857,2.1,-0.98,-0.25,-0.27,0.81,4.606812467,15322861686,2.788875604,47660646124
4/3/2020,-1.719607794,-2.104836883,-0.046519167,-0.1956885,-1.281639884,-1.532727733,-1.429440077,-1.067035298,-1.64,-1.37,-1.18,-0.24,0.35,0.04375961,13184603402,-0.890628388,38976504903
4/6/2020,6.76085025,4.993201277,0.313601701,0.479688636,7.145434704,5.797755865,6.905458241,5.161175494,7.06,1.16,0.34,1.3,-0.79,17.42325435,21636382525,7.692295854,46896904615
4/7/2020,0.113583705,0.680054808,0.092698072,0,-0.241722972,0.371892664,-0.040725544,2.110644456,-0.11,0.12,2.08,0.89,-0.34,-2.413929,21659346091,-1.320138311,44243482668
4/8/2020,3.450664995,0.97673795,0.254578667,-0.124150151,2.989320982,3.970785909,2.10101,6.457747034,3.4,0.85,1.3,0.46,-0.09,4.46554489,17063110836,2.173462611,37563249549
4/9/2020,1.854050006,1.584239923,1.091937725,0.389672662,1.018647377,2.148842221,0.14447264,-0.910030892,1.59,2.44,3.16,-0.88,-0.07,-1.068346727,14901696210,-0.437399807,34815139178
4/13/2020,-1.198319229,-0.365127401,-0.32060765,-0.141520909,-0.053692996,-1.907794536,1.074559383,-0.324918226,-0.92,-1.45,-2.41,-0.49,0.04,-8.888867805,16465282133,-6.463656872,38619308647
4/14/2020,2.990428486,1.745077542,0,0.035402602,3.706200229,2.287056447,4.257197206,-0.474510839,3.02,-0.72,-3.12,0.25,-0.33,0.839084194,14723156630,-0.038135096,34110434052
4/15/2020,-2.375042338,-2.848549223,0.491933879,0.459043244,-1.558228153,-2.82234836,-1.153624845,-4.810643259,-2.15,-1.95,-2.55,-0.4,-0.21,-2.77259683,14171753737,-2.971293706,32288311031
4/16/2020,0.4680483,0.023124122,0.057019233,0.158395406,1.068480835,-0.157975739,1.807571626,-4.367238936,0.62,-0.8,-2.98,-0.29,-0.3,11.60977499,22910469236,6.902911274,46783242377
4/20/2020,1.157079113,1.126061756,-0.296977838,-0.176020331,0.34595841,1.475302097,-0.239437643,6.923182411,-1.56,0.39,-0.91,-1.75,-0.38,0.081163689,21266681335,-3.355549965,37747113936
4/21/2020,-3.152415626,-2.171485598,0.125731654,0.052847579,-3.443156742,-2.812356293,-3.75975029,-1.779185302,-3.08,0.93,0.14,0.26,0.41,0.255357521,16458767984,-0.023764286,32589741511
4/22/2020,2.232131031,2.011388459,-0.079998664,-0.282159705,3.022077446,1.505550378,2.924265096,3.497376856,2.31,-0.88,-1.62,0.11,0.04,5.552139783,17994666395,3.384981255,33249153866
4/23/2020,0.014334021,-0.22914009,0.159960499,0.317368169,-0.173568284,0.178729687,-0.213526775,3.176772935,0.13,1.26,0.57,0.52,-0.24,1.321512888,21275740032,4.297334706,43500782316
4/24/2020,1.47949205,0.822477076,-0.03425917,0.421571304,1.488584267,1.221520109,1.564727461,0.231317125,1.44,0.24,-0.07,-0.19,0.15,2.248907867,16788555028,1.617808456,34636526286
4/27/2020,1.7567212,1.400840624,-0.354639631,-0.140338274,0.99904481,2.043921234,0.801122776,2.143249998,1.73,2.15,2.72,-0.13,0.14,4.134389888,18670194595,3.189273187,36162144725
4/28/2020,-0.312685709,0.715400574,0.297531047,0.315450408,-1.296136676,0.456453597,-1.901418369,2.264253316,-0.45,1.73,2.82,1.34,0.73,0.601899341,18217507467,0.146866269,33187959921
4/29/2020,2.793113373,2.594699053,0.06852686,0.06998252,3.192756931,1.914562418,3.484678035,7.145899275,2.92,2.31,2.05,1.23,-0.87,8.938817949,26397548759,11.98414064,60201052203
4/30/2020,-1.30793101,-2.017168237,-0.079962405,0.157254357,-0.066530938,-2.167899153,-0.041121252,-2.237926507,-1.18,-2.05,-1.69,0.64,-0.05,-4.412791108,28089191904,-1.632197819,66964629541
5/1/2020,-2.802197507,-2.443790165,-0.041229564,-0.092659648,-2.658136853,-2.746371272,-2.858976682,-5.824272119,-2.91,-0.9,-0.98,-0.36,0.36,3.137629689,20816320834,2.353691049,44068389997
5/4/2020,0.380073584,0.158744346,0.10305208,0.069934537,0.997354954,-0.334279373,1.158999983,3.40037552,0.53,-0.14,-1.24,-0.75,-0.44,-2.862500641,22602446422,0.538748687,45718796276
5/5/2020,0.92302056,0.361908756,-0.091594111,0.034936529,1.227262292,0.563436983,1.127337875,0.080874011,0.95,-0.28,-2.01,-0.48,-0.51,-0.674598227,19004689099,1.009356703,43148462663
5/6/2020,-0.551406763,-0.407239583,-0.447672839,-0.332494898,0.222547774,-1.488488213,0.613760076,-2.647914345,-0.52,0.1,-2.69,0.22,-0.57,-1.323492179,20343543799,2.908412621,49371886931
5/7/2020,1.300318391,1.216783918,0.321594829,0.192643539,1.565986303,0.747021746,1.279443691,2.567040334,1.33,0.15,0.4,-0.1,-0.61,3.955708211,23594744655,7.107536686,61112700562
5/8/2020,1.861661521,1.643743064,-0.287094784,-0.03499786,1.239686463,2.269628116,1.361172741,4.455726477,1.9,1.9,2.44,0.83,0.41,0.330212097,20445139356,-1.099854717,51780748042
5/11/2020,0.013562309,-0.088168397,-0.310980872,-0.245326799,0.667811074,-0.637331288,0.889916062,-1.769026155,0.07,-0.22,-3.77,-0.84,-0.04,-13.59746478,20054601647,-13.47556041,57119858802
5/12/2020,-2.151943526,-1.019512754,0.322484959,0.245326799,-2.06629148,-2.105122118,-2.115929075,-1.774173955,-2.06,-1.13,-1.33,-0.64,-0.02,1.81211163,15899726284,2.328939653,42142717533
5/13/2020,-2.029455065,-0.737831512,0.114926705,0.104951535,-1.373846897,-2.171899684,-1.259473582,-4.648178721,-1.89,-1.43,-2.14,-0.07,-0.27,5.087653591,17054662289,5.152160677,45558144023
5/14/2020,1.068841814,-0.427322037,0.275284032,0.034961155,0.868448148,1.506174797,1.128823968,1.113299124,1.14,-1.08,0.92,0.61,0.17,1.86795692,20150524861,4.881430833,56426907637
5/15/2020,0.599733673,-0.338625465,0.057274361,-0.122412229,0.866413776,-0.021199302,0.647046223,-0.388258992,0.57,1.34,-1.17,0,-0.77,-3.676756878,16602342092,-4.255454133,48158802327
5/18/2020,3.262600645,3.815897061,-0.183347912,-0.070007792,2.251295854,3.818006834,1.846063383,7.852399601,3.24,2.66,4.59,1.67,0.31,9.223891295,17411566928,4.182007306,41827139896
5/19/2020,-1.068943629,-1.028335251,0.12607355,0.122485484,-0.43872972,-1.708915205,-0.250933734,-2.839836275,-1.01,-0.75,-1.45,0.52,-0.59,-0.501871992,14346192779,0.025318051,39254288955
5/20/2020,1.833168822,1.679247938,0.263100435,0.174734097,1.885613708,1.596577338,1.977156475,3.912906072,1.8,1.22,1.32,-0.26,-0.26,-1.583972209,12730175511,-2.14070539,36546239703
5/21/2020,-0.60284679,-0.999800289,0.102808501,0.139578038,-0.797718201,-0.707588675,-1.095058049,-1.613956645,-0.7,0.75,0.42,0.14,0.03,-4.983286893,13308321229,-4.743978106,39326160532
5/22/2020,0.281783974,-0.723444566,0.034233874,0,0.439273468,0,0.344584565,-0.621762509,0.27,0.25,-0.85,-0.55,-0.34,3.580057045,12041592114,1.10397046,29810773699
5/26/2020,1.38391837,2.734533395,-0.057078266,-0.226914013,0.23734992,2.459968471,-0.270331072,2.74269659,1.23,1.24,4.56,1.03,0.58,-2.575181617,10159741290,-3.85808258,29584186947
5/27/2020,1.566876848,0.916366111,0.045674157,0.17459574,0.672059568,2.293033946,0.544270755,1.281279532,1.54,1.42,3.64,0.77,0.36,3.389663113,10631034756,3.841097125,32740536902
5/28/2020,-0.345340564,0.44449466,0.034217831,0.087162471,0.198647726,-0.482020245,-0.130354548,-2.835648746,-0.41,-2.08,-2.44,-0.24,0.1,5.122132516,12212469604,3.686071487,34367073114
5/29/2020,0.332328793,0.126633296,0.284748492,0.156732676,0.816584771,-0.00986571,1.454652141,-0.46333021,0.6,-0.79,-1.96,-0.32,-0.38,0.378965964,12265816557,-0.913557896,32896642044
6/1/2020,0.674328862,2.128634677,-0.080943636,-0.265048904,0.681424658,0.246240817,0.299518934,1.739185972,0.52,0.26,0.44,-0.01,-0.13,11.26633784,13951727936,7.431041365,35198901068
6/2/2020,0.753209044,1.475736145,0.0797994,0.104707341,0.687047826,0.988694879,0.668529942,2.750861159,0.81,0.06,0.54,0.14,0.26,-4.03709788,13782107567,-6.474947483,39137252109
6/3/2020,1.546464906,2.133738467,-0.228184901,-0.314465699,0.864884292,1.977211806,0.448847807,2.893120813,1.42,0.77,2.67,0.73,0.16,2.891888055,9861760817,1.322969494,25007459262
6/4/2020,-0.316239258,-0.699519109,-0.24015515,-0.140089662,-1.018280923,0.447857915,-0.703807272,0.023944949,-0.34,0.51,2.88,0.99,0.63,0.101133087,10170414304,1.479353946,25921805072
6/5/2020,2.533353966,1.926777035,-0.011449685,0.105088302,2.221686635,2.877007736,1.963320596,7.164089675,2.5,1.08,2.79,0.72,0.04,-1.319659925,9293963914,-1.388107531,23509628646
6/8/2020,1.349725778,1.154039684,0.102989409,0.209824628,0.837321467,1.749060007,0.773011803,4.406373452,1.39,0.68,2.1,-0.47,0.56,2.087291444,8076783299,1.090260659,21486346312
6/9/2020,-0.918289613,-1.095044092,0.068624246,0.017459333,0.183477023,-1.841465717,0.721862541,-3.828222057,-0.85,-0.79,-1.95,-0.04,-0.46,-0.569379467,8446545788,0.247464761,23717842783
6/10/2020,-0.746936461,-0.118036226,0.422064202,0.191925954,0.666592348,-1.885446713,1.193035983,-5.047667691,-0.56,-1.8,-4.09,-0.31,-0.5,1.029138797,8792990206,0.756591708,25706567601
6/11/2020,-6.079884619,-5.544605449,-0.182265943,0.295869213,-5.430247211,-6.712355721,-5.081892548,-9.895472293,-5.91,-1.47,-3.05,-0.21,-0.22,-6.573317492,12356528860,-5.715571919,30247143440
6/12/2020,1.373276554,1.916587344,0.102549206,-0.06952969,1.044108084,1.430672303,0.791666915,2.491844022,1.29,0.8,1.84,0.14,0.09,2.468409165,8868955009,1.691958379,22610564515
6/15/2020,1.065943052,0.102012572,0.204862991,0.017390481,1.079083896,0.791517168,1.209373226,0.300899714,1.1,1.43,-0.36,-0.77,-0.23,-3.236886375,10536099884,-0.318427535,26699704768
6/16/2020,1.90312116,1.135445687,-0.125146254,0.05213921,1.909539821,1.922870607,1.702708679,2.838652307,1.86,0.61,0.47,0.64,0.12,1.932786159,7965648016,0.919733941,21565537209
6/17/2020,-0.486655399,0.261766967,0.022762536,0.121588906,0.0848057,-1.088660739,0.316554877,-3.466538113,-0.4,-1.32,-1.99,-0.54,-0.23,-0.59382333,7701391592,-0.607517723,20177709879
6/18/2020,0.082323956,-0.221456773,0.113751399,0.052048731,0.21416799,-0.048885158,0.270549478,1.227009392,0.19,0.01,-0.53,-0.4,-0.26,-0.398646117,6713800872,-0.724264403,17770083003
6/19/2020,-0.564972823,-0.403872817,0.034067236,0,-0.363867381,-0.716346076,-0.016369858,-1.52982085,-0.45,-0.13,-0.65,-0.72,-0.19,-2.161429793,6946372590,-1.324331614,19632223107
6/22/2020,0.691518186,1.27721055,-0.034067236,0.034712826,1.230840863,-0.078823149,1.192127109,0.462217293,0.71,0.46,-1.33,-0.38,-0.51,6.557951971,9079586552,3.809979113,21104009514
6/23/2020,0.391206295,0.600591828,-0.045469122,-0.086761557,0.629396708,0.128051482,0.847493329,0.101863786,0.42,0.22,-0.6,0.58,-0.09,0.661208298,6624530348,-0.197730102,17006433272
6/24/2020,-2.751794953,-2.179266019,0.0113622,0.173433851,-2.416099914,-2.825246624,-2.083112963,-5.708357326,-2.61,-0.7,-1.36,-0.08,0.26,-3.488345009,8815030025,-3.337092321,18961716076
6/25/2020,1.202264218,1.014833045,0.10227537,0.086591973,1.11543043,1.059822057,0.947444513,1.895148316,1.12,0.33,0.53,-0.8,0.15,-1.206701108,7010426122,-0.52530815,18616048626
6/26/2020,-2.353353029,-1.321294346,0.181608164,-0.069257744,-2.591136391,-2.143378376,-2.389836849,-3.525184557,-2.44,-0.2,-1.4,0,0.63,-1.416519677,7187490226,-1.105904401,18341465837
6/29/2020,1.456265047,0.794869731,0.067990289,0.051956581,1.309005757,1.576290435,1.084769955,1.333184538,1.51,1.48,1.83,1.47,0.36,-0.643502688,6726164653,0.304422915,16460547078
6/30/2020,1.467296563,-0.182875045,0.101924457,-0.03463238,1.847837366,1.130969838,1.941175993,2.271285625,1.58,0,0.01,-0.4,-0.3,-0.827211392,6094093001,-0.576811762,15735797744
7/1/2020,0.579672328,0.507144424,0.024963678,-0.230843413,1.141460073,-0.04015987,1.160444292,-2.460655817,0.41,-1.69,-2.55,-0.41,-1.22,2.098073839,6463737443,0.983678467,15971550355
7/2/2020,0.399354911,1.466346013,0.158588383,0.156274447,0.419847423,0.461011427,0.676378712,1.104070501,0.5,0.01,-0.12,0.38,0.17,-0.747539207,6212210566,-1.143392491,16338916796
7/6/2020,1.562974407,2.208734675,-0.033963388,0.017339391,2.211438324,0.975121749,2.428741717,0.294172647,1.65,-0.67,0.37,0.28,0.03,5.147861416,8782917553,2.725354073,17889263252
7/7/2020,-1.020394918,-1.394507186,0.158435139,0.190621064,-0.83257394,-1.215385529,-0.691278067,-3.229149794,-1.03,-0.98,-1.51,-1.1,-0.08,-1.013227217,6441497597,-1.322747496,13839652595
7/8/2020,0.81465074,1.277395888,-0.056562136,-0.069268016,1.236798126,0.310227135,1.308569589,-0.082775456,0.91,0.09,-0.49,-0.44,-0.29,3.127193236,9892586411,1.884958505,19702359883
7/9/2020,-0.619776321,-0.882612872,0.271134201,0.24225819,0.435665042,-1.723391602,0.838827456,-5.066890915,-0.53,-1.56,-2.62,-0.33,-0.58,-1.492433934,8429099199,-1.607677278,18000702524
7/10/2020,1.068135974,0.510907998,-0.112877652,-0.103770106,0.419654357,1.833257268,0.68041351,3.14403342,1.11,0.64,3.08,0.85,0.21,-0.839249567,7281370522,0.009051616,16860035605
7/13/2020,-1.086981026,-0.648908405,0.045151977,-0.242488937,-2.063303086,0.318875455,-2.078497576,-0.536061089,-1.2,-0.28,2.05,1.09,1.11,-0.57446307,7787751468,-0.380008636,17519821266
7/14/2020,1.304179646,1.118207827,0.124117336,0.294404966,1.22222585,1.500959687,0.705315171,3.44766638,1.35,0.38,-0.3,-0.01,0.51,0.252973321,7357458555,-0.004331635,18085038362
7/15/2020,1.232309631,0.874041212,0.011262709,-0.06921042,0.581952854,1.256408374,0.203331452,2.136076314,1.14,2.69,1.26,0.23,0.13,-0.747113052,6189328448,-0.546506179,15844731575
7/16/2020,-0.448026912,-0.893551697,0.067624826,0.121064497,-0.776711819,0.203045737,-0.684563862,-0.455832051,-0.37,-0.17,0.83,0.26,0.33,-2.026334786,5832057567,-0.661493946,15713967523
7/17/2020,0.38064889,0.564264309,0.101330189,-0.051854078,0.374902421,0.173713229,0.115709066,-1.407322737,0.3,-0.15,-1.42,-1.09,0.02,-0.372114926,5859850529,0.2096417,13944570749
7/20/2020,0.7630705,0.676777569,0.101255324,0.103683031,2.336089542,-0.793807249,2.797586976,-1.676542097,1.01,-1.09,-2.4,-0.86,-1.25,1.441650795,5600686192,0.140195814,13755604146
7/21/2020,0.285401885,0.557330121,0.056183045,0.086324269,-0.617334443,1.178754924,-1.047514741,5.866619982,0.16,1.44,3.23,0.52,0.88,3.684585799,6806696015,2.272657242,18069581956
7/22/2020,0.520133237,0.03831794,0.134782109,0.241353424,0.510853233,0.488674724,0.351631465,-1.236043413,0.49,-0.63,-0.36,0.49,0,6.774541475,7702077383,1.592346744,16532254884
7/23/2020,-1.097863489,-0.769230255,0.089743176,-0.017219727,-2.191731163,-0.06693317,-2.646708637,-0.185393643,-1.2,1.21,1.94,-0.2,0.12,4.656786829,10281309262,0.583145325,18146399002
7/24/2020,-0.777598448,-0.367477344,-0.022437457,-0.05168047,-0.408020684,-0.932110267,-0.954124742,-0.55831173,-0.75,-0.8,0.43,0.3,0.02,1.634386043,9466060358,-0.462180645,16552768325
7/27/2020,0.85684164,1.423638903,-0.067305718,0.137732041,1.378673714,-0.009651994,1.768594104,0.1065865,0.88,0.29,-2,-0.24,0.08,14.10577836,15644257058,14.18974986,35359749590
7/28/2020,-0.733988223,-0.70927412,0.044873592,0.051623292,-1.093823397,-0.019314748,-1.280662546,-1.719088117,-0.81,-0.46,0.99,0.28,0.07,-1.522141578,12357108065,-0.71266634,28766551142
7/29/2020,1.317341658,1.26171462,0.156917014,0,1.398163025,1.018447238,1.146003489,2.064696194,1.35,0.66,0.87,0.23,0.16,0.483149552,10878845706,1.704870716,24617249715
7/30/2020,-0.224443075,-1.26171462,0.055972073,0.20613843,0.084102868,-0.941227533,0.522196273,-4.00703703,-0.29,0.01,-1.86,-0.51,-0.15,5.024438022,11827689045,0.09676075,22857247901
7/31/2020,0.50879166,-1.492431186,0.134237202,-0.068661548,1.520450844,-0.309274161,1.768820544,-0.470713873,0.61,-1.81,-0.67,0.74,0.69,3.225497102,12030600492,1.89224234,23160469766
8/3/2020,0.866228719,1.434695474,-0.034720806,-0.020632366,1.098059294,0.309274161,1.341654712,0.36015909,0.98,1.07,-0.83,-0.25,0.39,11.14509285,12834648062,-0.683377003,20271713443
8/4/2020,0.394511239,0.767009832,0.212610748,0.257521025,0.290796527,0.471732536,0.370518787,2.404485842,0.37,0.42,0.06,0.14,0.12,0.922567061,14086704221,-0.360374703,21250197042
8/5/2020,0.725207329,0.590429546,-0.134234816,-0.223147707,0.561007981,0.73679332,0.247486055,1.04741687,0.78,1.22,0.84,0.16,-0.11,2.960567536,12875466638,4.716003792,24411254471
8/6/2020,0.484496954,0.303372433,0.156603333,0.12022755,1.13496647,-0.047673185,1.315800669,-0.804729492,0.53,-0.59,-0.81,0.6,0.06,-1.664368348,11304626458,0.278414437,23400740340
8/7/2020,0.082481744,-0.893801979,-0.111812375,-0.188979043,-0.905130078,1.156956693,-1.160970574,0.134579259,0.02,1.55,2.37,0.52,0.13,-3.990096715,12751687084,-1.525190211,23132312867
8/10/2020,0.27641476,0.305174059,-0.111953609,0.068751493,-0.297532908,0.98514482,-0.428214138,3.046172961,0.24,1.31,1.75,0.84,1.32,4.224181304,11685827893,2.356527901,26114112569
8/11/2020,-0.807865063,0.22828122,-0.347850928,-0.27535282,-1.49188897,-0.07471664,-1.91228332,-0.339712244,-0.83,0.21,1.63,0.88,0.03,-3.994882733,12792218737,-4.016111282,27039782640
8/12/2020,1.329207419,1.807607156,-0.258832831,-0.017225594,1.933351431,0.7353926,2.484051575,0.98983258,1.4,-0.84,-1.33,0.91,-0.15,2.758793688,12408772745,1.51693007,25064548486
8/13/2020,-0.075987139,-0.430098938,-0.327333103,-0.258868275,0.430563403,-0.791465292,0.22781085,-1.963143185,-0.01,-0.13,-1.32,-0.63,-0.51,9.208547801,18480303526,1.704885396,27522199497
8/14/2020,-0.029254118,-0.488463835,-0.113132583,-0.13833244,-0.179177082,0.261416482,-0.11751009,0.947126529,-0.04,0.06,1.07,0.42,0.2,1.99882883,15064589987,-0.129636118,24237958589
8/17/2020,0.426054509,0.937213711,0.124431273,0.276487758,1.008178279,-0.345585001,1.154400257,-0.577743454,0.45,0.04,-1.94,-0.79,-0.49,-1.814864244,13227089410,4.042724463,28227687027
8/18/2020,0.151297669,-0.037307281,0.135561174,0.120712957,0.756117556,-0.290475412,0.957894701,-1.272201601,0.22,-1.32,-1.42,0.02,-0.54,-1.37412714,11978984079,-2.170941481,26043227672
8/19/2020,-0.390351138,-0.617808213,-0.169462233,-0.086202185,-0.530013841,-0.310139614,-0.674987659,-1.15360305,-0.38,0.47,0.09,-0.03,-0.1,-4.145841332,13137391167,-1.961788697,24502851117
8/20/2020,0.28563308,-0.263259633,0.169462233,0.120678306,1.057240404,-0.57582508,1.377634344,-2.182306746,0.31,-0.95,-1.55,0.09,-0.47,2.424707384,10043032427,1.016132773,20175242945
8/21/2020,0.249997762,-0.22620015,0.214265132,0.01722663,0.546240002,0.085164134,0.690647515,-0.636333359,0.25,-1.25,-0.43,0.61,0.71,-6.783780684,11781796374,-2.436186275,23762425999
8/24/2020,0.953501155,1.144575277,-0.112715291,0.034444361,0.577940483,1.4461818,0.622454426,2.710640716,0.92,0.23,2.57,1.09,0.56,4.771645345,10328860398,1.558689346,20681511755
8/25/2020,0.333040819,0.372441721,-0.19190006,-0.345015387,0.725308246,-0.130614966,0.783156191,-1.414608415,0.36,-0.02,-0.63,-0.44,-0.69,-6.097527783,12428442042,-3.530600436,26301509932
8/26/2020,0.901630085,0.519115009,-0.056509644,0.034565469,2.056399422,-0.271090678,2.111461197,-2.132149957,1,-1.71,-1.76,-0.15,-0.88,0.639896294,9967343483,1.069633471,22466660958
